"ASV","Location","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"EU592433.1.1525","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_bacterium"
"JF449952.1.1512","San Pedro River","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae",NA
"KF268875.1.1382","San Pedro River","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas","Sulfurimonas_denitrificans"
"FJ873371.1.1411","San Pedro River","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calditrichaceae",NA
"AM162442.1.1442","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured_bacterium"
"JN230088.1.1421","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"EU283556.1.1354","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","4572-13","4572-13",NA
"KJ578027.1.1461","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Tagaea","uncultured_bacterium"
"JX001088.1.1427","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","vadinBA26","vadinBA26","vadinBA26","uncultured_bacterium"
"JN506829.1.1317","San Pedro River","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"HQ727633.1.1498","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured_Sphingobacteriales"
"DQ811795.1.1519","San Pedro River","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured",NA
"FJ640804.1.935","San Pedro River","d__Archaea","Asgardarchaeota","Heimdallarchaeia","Heimdallarchaeia","Heimdallarchaeia","Heimdallarchaeia","uncultured_archaeon"
"KM263548.1.1525","San Pedro River","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calorithrix","bacterium_enrichment"
"JF727721.1.1462","San Pedro River","d__Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","PAUC26f","PAUC26f",NA
"EU132876.1.1277","San Pedro River","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","uncultured","uncultured","uncultured_Acidimicrobiia"
"JQ800777.1.1485","San Pedro River","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"KT223231.1.1428","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","FW22","FW22","FW22","uncultured_bacterium"
"LN571230.1.1324","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"FJ358878.1.1517","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"GQ246437.1.1491","San Pedro River","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_Aminicenantes"
"FJ516771.1.1487","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Vicingus",NA
"JX193323.1.1525","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","uncultured_bacterium"
"EU491458.1.1488","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_bacterium"
"DQ363834.1.927","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"JX000713.1.1425","San Pedro River","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"AY274449.1.1491","San Pedro River","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfocurvus","Desulfovibrio_ferrophilus"
"FJ529319.1.1394","San Pedro River","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","uncultured_gamma"
"JQ337375.1.1454","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78",NA
"JN481818.1.1399","San Pedro River","d__Bacteria","Verrucomicrobiota","Lentisphaeria","Oligosphaerales","Lenti-02","Lenti-02","uncultured_bacterium"
"JN539403.1.1299","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","mle1-8","mle1-8","mle1-8","uncultured_bacterium"
"EF444603.1.1126","San Pedro River","d__Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosotenuis","uncultured_archaeon"
"KY034411.1.1213","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Microbulbiferaceae","Microbulbifer",NA
"JX870272.1.917","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"EF208714.1.1526","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfococcaceae","uncultured","uncultured_bacterium"
"JN511815.1.1454","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"KX172932.1.1452","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA,NA
"JX227620.1.1519","San Pedro River","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25",NA
"KC009961.1.1426","San Pedro River","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","uncultured_planctomycete"
"FJ517048.1.1483","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","uncultured_Cytophagales"
"FJ746089.1.1429","San Pedro River","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_Latescibacteria"
"EF444773.1.1202","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"KF786957.1.1417","San Pedro River","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_Planctomycetaceae"
"KX172563.1.1476","San Pedro River","d__Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"JQ579914.1.1485","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter",NA
"AB806077.1.1436","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","Napoli-4B-65","Napoli-4B-65","Napoli-4B-65",NA
"JF727687.1.1452","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured_Rhizobiales"
"FM242462.1.1505","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"HQ153903.1.1369","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage",NA
"JQ750533.1.901","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_crenarchaeote"
"FN554099.1.1523","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","uncultured",NA
"AB806714.1.1480","San Pedro River","d__Bacteria","Schekmanbacteria","Schekmanbacteria","Schekmanbacteria","Schekmanbacteria","Schekmanbacteria","uncultured_Syntrophobacterales"
"HQ163470.1.1376","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","uncultured_gamma"
"JN451190.1.1396","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfopila",NA
"KJ191195.1.1460","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Emcibacterales","Emcibacteraceae","Emcibacter",NA
"DQ811954.1.1340","San Pedro River","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_bacterium"
"LN573696.1.1395","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","uncultured_Gemmatimonadetes"
"GQ263375.1.1451","San Pedro River","d__Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","PAUC26f","PAUC26f",NA
"EF646143.1.1518","San Pedro River","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6",NA
"DQ015818.1.1461","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","uncultured_Rhodospirillaceae"
"KF066648.1.1339","San Pedro River","d__Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA
"EU385763.1.1431","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","FW22","FW22","FW22","uncultured_bacterium"
"EU132550.1.1353","San Pedro River","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"FJ712380.1.1437","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"KT122149.1.1477","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_Chloroflexi"
"JX504255.1.1553","San Pedro River","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","uncultured_bacterium"
"AM997458.1.1515","San Pedro River","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_deep-sea"
"FPLS01017345.13.1480","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia",NA
"JN507192.1.1412","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"KX097285.1.1522","San Pedro River","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_sediment"
"JN535993.1.1427","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group","uncultured_organism"
"FN554046.1.1339","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmatota","Thermoplasmatota","Thermoplasmatota","uncultured",NA
"JF344422.1.1521","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"JF344425.1.1497","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Candidatus_Thiosymbion",NA
"KF964596.1.1490","San Pedro River","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured_compost"
"GU362990.1.1416","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"JN533031.1.1468","San Pedro River","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","uncultured_organism"
"EU487942.1.1538","San Pedro River","d__Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","uncultured","uncultured","uncultured_bacterium"
"EU487891.1.1481","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"JQ580212.1.1504","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","SZB85","uncultured_gamma"
"KF906502.1.1475","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Pelolinea","uncultured_bacterium"
"JQ579896.1.1498","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured_gamma"
"KT336058.1.1468","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"JQ036264.1.1530","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"EU735005.1.1520","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22",NA
"DQ004680.1.1467","San Pedro River","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","uncultured_Spirochaetes"
"JX504466.1.1552","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_bacterium"
"HM069040.1.1428","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","uncultured_bacterium"
"GU584517.1.1404","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","uncultured_bacterium"
"KR825092.1.1489","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17",NA
"FJ716459.1.1305","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","Pla1_lineage","Pla1_lineage","Pla1_lineage","uncultured_bacterium"
"JF344417.1.1526","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"KY625502.1.1206","San Pedro River","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"FN553573.1.1340","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured","uncultured","uncultured_sediment"
"KJ817697.1.1497","San Pedro River","d__Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","uncultured",NA
"JN672655.1.1485","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"EU592449.1.1496","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18",NA
"HQ727647.1.1466","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","uncultured_Chloroflexi"
"CDPL01000047.22254.23821","San Pedro River","d__Bacteria","Caldatribacteriota","JS1","JS1","JS1","JS1","Atribacteria_bacterium"
"AB364761.1.1458","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18",NA
"JN529325.1.1390","San Pedro River","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta","uncultured_organism"
"FJ712557.1.1371","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","B2M28","B2M28","B2M28",NA
"EU491192.1.1480","San Pedro River","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group",NA
"KC357811.1.1456","San Pedro River","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Candidatus_Nitrosoarchaeum"
"AM913948.1.1274","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA
"EU592444.1.1511","San Pedro River","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_bacterium"
"HQ397208.1.1485","San Pedro River","d__Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus_Entotheonella","uncultured_bacterium"
"KF616606.1.1485","San Pedro River","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_bacterium"
"DQ915616.1.1304","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"LN570381.1.1322","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"DQ811814.1.1510","San Pedro River","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA
"DQ811822.1.1527","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"HQ845896.1.1414","San Pedro River","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","uncultured_bacterium"
"JQ769648.1.1525","San Pedro River","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Alterococcus","uncultured_bacterium"
"KC010008.1.1511","San Pedro River","d__Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128",NA
"FJ416117.1.1524","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group",NA
"JN533458.1.1471","San Pedro River","d__Bacteria","FW113","FW113","FW113","FW113","FW113","uncultured_bacterium"
"EU245416.1.1493","San Pedro River","d__Bacteria","WS1","WS1","WS1","WS1","WS1","uncultured_organism"
"AB630728.1.1404","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium","uncultured_Alphaproteobacteria"
"JQ817493.1.1455","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","Napoli-4B-65","Napoli-4B-65","Napoli-4B-65","uncultured_bacterium"
"MG309436.1.1437","San Pedro River","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"KF596645.1.1487","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group",NA
"MG264276.1.1310","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","bacterium"
"AY454590.1.1019","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"DQ394969.1.1515","San Pedro River","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","uncultured_delta"
"KX177282.1.1461","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","AT-s3-44","AT-s3-44","AT-s3-44","uncultured_bacterium"
"JX504296.1.1499","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","uncultured_organism"
"JN530842.1.1467","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"JX870289.1.912","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"HM444845.1.1230","San Pedro River","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA
"JQ455259.1.1251","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus",NA
"JN811715.1.1433","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_bacterium"
"JF304140.1.1437","San Pedro River","d__Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Nitrososphaeraceae",NA
"JF344636.1.1517","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_Acidobacteria"
"KF440285.1.1418","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"AB694406.1.1401","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured","uncultured_deep-sea"
"EF367693.1.941","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_miscellaneous"
"JF495274.1.1311","San Pedro River","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"JF747671.1.1500","San Pedro River","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_bacterium"
"AB644695.1.902","San Pedro River","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"JF703479.1.1378","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","metagenome"
"JX870319.1.916","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"AB250555.1.1420","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Thermomarinilinea","uncultured_bacterium"
"HQ153940.1.1424","San Pedro River","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","uncultured_Spirochaetes"
"JN672652.1.1434","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured_deep-sea"
"HQ270263.1.1494","San Pedro River","d__Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured",NA
"EU728658.1.1299","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Tistlia","Tistlia_consotensis"
"GU583981.1.1485","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae",NA
"EF125424.1.1524","San Pedro River","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA
"HF922360.1.1534","San Pedro River","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","uncultured_bacterium"
"JF809782.1.1415","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"KX077294.1.914","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_methanogenic"
"JN522076.1.1433","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031",NA
"KC437256.1.1230","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_bacterium"
"GQ259293.1.1524","San Pedro River","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calditrichaceae","uncultured_bacterium"
"JN038793.1.1496","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","R7C24","R7C24","R7C24","uncultured_bacterium"
"KX097365.1.1460","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thiohalophilus",NA
"KC432299.1.1352","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_organism"
"KT952789.1.1449","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured",NA
"FJ205365.1.1480","San Pedro River","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007",NA
"AB630711.1.1406","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured_Alphaproteobacteria"
"KF624407.1.1366","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group","uncultured_delta"
"KX097206.1.1520","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"AM997951.1.1499","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","uncultured_bacterium"
"GQ926431.1.925","San Pedro River","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"HQ588588.1.1527","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"JN520563.1.1430","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"JN535738.1.1428","San Pedro River","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","uncultured_organism"
"HQ697790.1.1470","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ga0077536","Ga0077536","Ga0077536",NA
"FR823365.1.1520","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"DQ811802.1.1539","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"KJ572428.1.1449","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"JN508076.1.1444","San Pedro River","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","SM23-31","uncultured_organism"
"JX391273.1.1521","San Pedro River","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"EU386062.1.1491","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"GQ994777.1.1478","San Pedro River","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_organism"
"KM200750.1.1512","San Pedro River","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured",NA
"HM243925.1.1524","San Pedro River","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","Omnitrophica_bacterium"
"HM244133.1.903","San Pedro River","d__Archaea","Aenigmarchaeota","Aenigmarchaeia","Aenigmarchaeales","Aenigmarchaeales","Aenigmarchaeales","uncultured_euryarchaeote"
