"ASV","Location","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"KR825076.1.1503","Fossil Lagoon","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_bacterium"
"LC081101.1.1472","Fossil Lagoon","d__Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","uncultured_Cytophaga"
"KJ569670.1.1454","Fossil Lagoon","d__Bacteria","WS2","WS2","WS2","WS2","WS2","uncultured_bacterium"
"JQ580002.1.1516","Fossil Lagoon","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"HQ190512.1.1490","Fossil Lagoon","d__Bacteria","Sumerlaeota","Sumerlaeia","uncultured","uncultured","uncultured","uncultured_bacterium"
"HQ178897.1.1486","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"EU734937.1.1565","Fossil Lagoon","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA
"KF469206.1.1482","Fossil Lagoon","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA
"HQ691990.1.1411","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_bacterium"
"FJ517065.1.1498","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured",NA
"EU487903.1.1521","Fossil Lagoon","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","uncultured_bacterium"
"HM171830.1.943","Fossil Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_miscellaneous"
"JN444816.1.1456","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_organism"
"AJ581837.1.1462","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylohalobiaceae","Methylohalobius",NA
"JQ817097.1.1463","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"KC631548.1.1500","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","GIF9","GIF9","GIF9",NA
"KC001664.1.1370","Fossil Lagoon","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","unidentified_marine"
"AB300077.1.1417","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"JQ678487.1.1474","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"JF344566.1.1489","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured","uncultured_planctomycete"
"JN886884.1.1494","Fossil Lagoon","d__Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae","uncultured_bacterium"
"KU324264.1.1519","Fossil Lagoon","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_Nitrospinaceae"
"AP014648.3303047.3304529","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Methyloceanibacter",NA
"JX222000.1.1519","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured",NA
"MG601388.1.1502","Fossil Lagoon","d__Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales","Babeliales","uncultured_bacterium"
"HQ674346.1.1462","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","uncultured_bacterium"
"AM229199.1.1521","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"JQ716270.1.1524","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured",NA
"KR814229.1.1493","Fossil Lagoon","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","uncultured_delta"
"DQ499305.1.1595","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage",NA
"EF208694.1.1474","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_bacterium"
"FJ358923.1.1517","Fossil Lagoon","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","uncultured_Acidobacteria"
"JN536224.1.1417","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA
"AY592354.1.1362","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"JF344266.1.1486","Fossil Lagoon","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured_actinobacterium"
"MH745860.1.1200","Fossil Lagoon","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"FJ545637.1.1546","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4",NA
"KF494737.1.1489","Fossil Lagoon","d__Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA
"GQ347302.1.1341","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","uncultured",NA
"EU487916.1.1529","Fossil Lagoon","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_bacterium"
"FJ626886.1.1368","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group",NA
"EU488454.1.1468","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","vadinBA26","vadinBA26","vadinBA26","uncultured_bacterium"
"JQ989453.1.1415","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured","uncultured","uncultured_archaeon"
"DQ270650.1.1476","Fossil Lagoon","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured",NA
"EF999369.1.1522","Fossil Lagoon","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_organism"
"AB525449.1.1407","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_organism"
"GU118148.1.1424","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"EU048629.1.1496","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"JN494684.1.1446","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","uncultured_organism"
"JX280051.1.1507","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"KM396664.1.1391","Fossil Lagoon","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured_Nitrospirae"
"KF697553.1.1227","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"LN570442.1.1309","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae",NA,NA
"AB803511.1.1428","Fossil Lagoon","d__Archaea","Crenarchaeota","Nitrososphaeria","Caldiarchaeales","Geothermarchaeaceae","Geothermarchaeaceae","uncultured_archaeon"
"AM882545.1.1495","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Run-SP154","Run-SP154","Run-SP154","uncultured_gamma"
"FJ516931.1.1463","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Pelagibius",NA
"EU488112.1.1494","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4",NA
"JX193432.1.1518","Fossil Lagoon","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured",NA
"KC925848.1.910","Fossil Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_miscellaneous"
"EU617740.1.1520","Fossil Lagoon","d__Bacteria","Nitrospinota","P9X2b3D02","P9X2b3D02","P9X2b3D02","P9X2b3D02","uncultured_bacterium"
"JF809701.1.1414","Fossil Lagoon","d__Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Entotheonellaceae","uncultured_bacterium"
"FM242378.1.1503","Fossil Lagoon","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta","uncultured_organism"
"KP728193.1.1518","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"JF344607.1.1497","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae",NA,NA
"GQ246381.1.1497","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade",NA
"GQ410796.1.908","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"KP663407.1.1439","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17",NA
"GU230398.1.1520","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"EU487965.1.1484","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"EU132541.1.1256","Fossil Lagoon","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14",NA
"JQ989365.1.1407","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"MG601415.1.1519","Fossil Lagoon","d__Bacteria","Acetothermia","Acetothermiia","Acetothermiia","Acetothermiia","Acetothermiia","uncultured_organism"
"JQ816706.1.1479","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564_sediment_group","AKAU3564_sediment_group","uncultured_bacterium"
"JQ258687.1.950","Fossil Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"AZIF01000273.9674.11130","Fossil Lagoon","d__Archaea","Euryarchaeota","Thermococci","Methanofastidiosales","uncultured","uncultured","marine_sediment"
"AB899899.1.915","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"JN977380.1.1548","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"JN207193.1.1263","Fossil Lagoon","d__Bacteria","Acidobacteriota","Acidobacteriae",NA,NA,NA,NA
"GU553729.1.1506","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","mle1-8","mle1-8","mle1-8","uncultured_bacterium"
"HM187369.1.1327","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","uncultured_bacterium"
"GU061302.1.1454","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"KJ754682.1.1267","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda",NA
"GQ246318.1.1493","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","4572-13","4572-13","uncultured_planctomycete"
"JQ580245.1.1482","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae",NA
"JX504503.1.1533","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",NA
"EU385788.1.1481","Fossil Lagoon","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter","uncultured_bacterium"
"KU195387.1.1455","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"FJ716357.1.915","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_euryarchaeote"
"JQ245960.1.916","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"KT952794.1.1463","Fossil Lagoon","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96",NA
"JX001086.1.1446","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_bacterium"
"DQ289939.1.1371","Fossil Lagoon","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Caldithrix","uncultured_delta"
"DQ811891.1.1467","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","GIF9","GIF9","GIF9","uncultured_Chloroflexi"
"AM935014.1.1326","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","metagenome"
"JF344441.1.1498","Fossil Lagoon","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18","uncultured_Acidobacteria"
"X95229.1.1482","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae","Candidatus_Thiodiazotropha",NA
"JX492623.1.900","Fossil Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_thaumarchaeote"
"EU050848.1.1464","Fossil Lagoon","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_delta"
"FN820325.1.1533","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"DQ431887.1.1383","Fossil Lagoon","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured_actinobacterium"
"AB806045.1.1432","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","vadinBA26","vadinBA26","vadinBA26","uncultured_bacterium"
"HE803958.1.1463","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"LN570341.1.1319","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA
"EU592421.1.1525","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_bacterium"
"FJ813575.1.1515","Fossil Lagoon","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter","uncultured_bacterium"
"GQ246308.1.1503","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae",NA,NA
"HQ588407.1.1382","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_Bacteroidetes"
"JQ427490.1.1476","Fossil Lagoon","d__Bacteria","Actinobacteriota","Actinobacteria","Euzebyales","Euzebyaceae","uncultured","uncultured_bacterium"
"JF344639.1.1521","Fossil Lagoon","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"JX870298.1.916","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured","uncultured","uncultured_archaeon"
"JF344606.1.1510","Fossil Lagoon","d__Bacteria","Nitrospinota","P9X2b3D02","P9X2b3D02","P9X2b3D02","P9X2b3D02","Candidatus_Tectomicrobia"
"DQ469584.1.1297","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae",NA,NA
"KX173258.1.1419","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1_clade","PS1_clade",NA
"KX097660.1.1528","Fossil Lagoon","d__Bacteria","WS2","WS2","WS2","WS2","WS2","uncultured_bacterium"
"JQ716277.1.1519","Fossil Lagoon","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Verruc-01","uncultured_bacterium"
"HM799107.1.1449","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella",NA
"EU681928.1.933","Fossil Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_crenarchaeote"
"KP174653.1.1409","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","bacterium_YC-LK-LKJ25"
"AB948300.1.1000","Impaired Términos Lagoon","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"JF747686.1.1533","Impaired Términos Lagoon","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"JN514502.1.1443","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","FW22","FW22","FW22","uncultured_organism"
"HQ691951.1.1342","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","FW22","FW22","FW22","uncultured_bacterium"
"GU056110.1.1453","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"AF424530.1.990","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"EU592483.1.1535","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_bacterium"
"FJ873203.1.907","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"LN567307.1.1331","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA
"JN825359.1.1338","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Maricaulis",NA
"KM356252.1.1528","San Pedro River","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_23","uncultured_bacterium"
"AY266449.1.1370","San Pedro River","d__Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage",NA
"JN524764.1.1404","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_organism"
"HF922319.1.1534","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"FR682642.1.1532","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"GU118173.1.1423","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","AT-s3-44","AT-s3-44","AT-s3-44","uncultured_bacterium"
"AY592648.1.1294","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"GU127773.1.1425","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","RBG-13-46-9","RBG-13-46-9","RBG-13-46-9","uncultured_bacterium"
"JF727679.1.1510","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","Inmirania","uncultured_gamma"
"JF344708.1.1529","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"JQ516562.1.1393","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","uncultured_Rhodospirillales"
"AB602505.1.1522","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"AB300129.1.1363","San Pedro River","d__Bacteria","GN01","GN01","GN01","GN01","GN01","uncultured_bacterium"
"HQ397454.1.1497","San Pedro River","d__Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Dadabacteriales","Dadabacteriales","uncultured_bacterium"
"KC009926.1.1453","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thioalkalispira-Sulfurivermis",NA
"HQ721464.1.1406","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"DQ289929.1.1415","San Pedro River","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","uncultured_actinobacterium"
"JQ989848.1.1212","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia",NA,NA,NA,NA
"KM454331.1.1408","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade",NA
"AB803967.1.1467","San Pedro River","d__Bacteria","Actinobacteriota","RBG-16-55-12","RBG-16-55-12","RBG-16-55-12","RBG-16-55-12","uncultured_actinomycete"
"JX870284.1.918","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"EF208702.1.1520","San Pedro River","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_9","Subgroup_9","Subgroup_9","uncultured_bacterium"
"EU592431.1.1517","San Pedro River","d__Bacteria","CK-2C2-2","CK-2C2-2","CK-2C2-2","CK-2C2-2","CK-2C2-2","uncultured_bacterium"
"JN539775.1.1421","San Pedro River","d__Bacteria","Actinobacteriota","WCHB1-81","WCHB1-81","WCHB1-81","WCHB1-81",NA
"EU373999.1.1465","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group",NA
"DQ811900.1.1512","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"EU491157.1.1500","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","uncultured","uncultured","uncultured_bacterium"
"EF612387.1.1493","San Pedro River","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"KC009869.1.1401","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1",NA
"GQ356814.1.914","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured","uncultured","uncultured_archaeon"
"KT907904.1.907","San Pedro River","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"JN442154.1.1236","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_organism"
"GQ410812.1.914","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"JQ062691.1.1505","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Bythopirellula","uncultured_bacterium"
"KX213873.1.1405","San Pedro River","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_bacterium"
"AM997875.1.1458","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured",NA
"JX870316.1.915","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"AM943584.1.1416","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_Desulfobulbaceae"
"HQ190505.1.1506","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_bacterium"
"FJ358927.1.1524","San Pedro River","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_proteobacterium"
"HM780066.1.1538","San Pedro River","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA
"KP174553.1.1436","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","Amphiplicatus","bacterium_YC-ZSS-LKJ85"
"JX120424.1.1494","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","uncultured_Thiotrichaceae"
"EU734985.1.1485","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"AQSL01000078.2339.3877","San Pedro River","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter","uncultured_bacterium"
"KJ817610.1.1461","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","uncultured_bacterium"
"JN977205.1.1548","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_organism"
